PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,final_type,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
193,2025-07-18,20:22:19.76,2,1,"Thompson, Ross",1000103401,Right,SCH_BOO,"Brannen, Cole",669447,Left,GAT_GRI,Undefined,6,Bottom,1,0,0,Undefined,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,78.7928,-0.837637,-2.575236,794.527415,278.457964,3:15,5.35978,2.2021,5.90456,-44.99534,-0.18138,10.22619,,0.83175,0.66207,72.9135,-9.07935,-0.736908,0.481812,,,,,,,,,,,,-5.98874,0.46634,-2.00111,50,5.26619,4.78207,-114.47549,-3.08342,-7.97412,20.4558,-31.55311,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,d11f1330-643e-11f0-b8c1-3d0ab3898546,78.23053,,,5.8793,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:22:19.76,2025-07-18T20:22:19.7686272-05:00,2025-07-19T01:22:19.7686272Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,71c10c64-e5e3-4e4a-ab29-40d45f66a4dc,54.59968,-115.29448,10.2279,5.36435,-1.82011,-15.77656,-2.19896,5.10134,-3.98706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
194,2025-07-18,20:22:36.98,2,2,"Thompson, Ross",1000103401,Right,SCH_BOO,"Brannen, Cole",669447,Left,GAT_GRI,Undefined,6,Bottom,1,1,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.76026,-2.241998,-2.813192,1813.117849,221.052622,1:15,5.37042,2.11368,6.34495,-18.00363,15.34804,12.44981,,1.80256,0.55922,83.12897,-5.664912,-0.562033,0.415652,,,,,,,,,,,,-7.28556,8.94166,-1.9148,50,5.19857,5.97944,-131.75853,-5.6775,-12.82078,27.71969,-16.43893,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,db5cd710-643e-11f0-b8c1-3d0ab3898546,90.68262,,,7.6313,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:22:36.98,2025-07-18T20:22:36.9819136-05:00,2025-07-19T01:22:36.9819136Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,3b8cfaa3-53af-455b-a32f-a5846c278325,54.15721,-132.63025,13.85985,5.36899,-5.16054,-8.21947,-2.10917,6.38263,-6.41039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
195,2025-07-18,20:22:51.58,2,3,"Thompson, Ross",1000103401,Right,SCH_BOO,"Brannen, Cole",669447,Left,GAT_GRI,Undefined,6,Bottom,1,1,1,Undefined,Splitter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,79.31505,-0.14182,-3.080507,938.117989,277.999816,3:15,5.30308,2.39238,5.77629,-44.36727,-0.24378,10.37788,,1.47365,0.38789,73.78884,-8.243836,-1.222077,0.478086,,,,,,,,,,,,-6.08201,0.24453,-2.14418,50,5.26406,5.82037,-115.26088,-1.71955,-8.28186,18.96996,-31.84109,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,e44236e0-643e-11f0-b8c1-3d0ab3898546,78.84024,,,5.52621,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:22:51.58,2025-07-18T20:22:51.5806208-05:00,2025-07-19T01:22:51.5806208Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,f1bf8cd2-a9b4-412a-8f10-42e6e841f099,54.72836,-116.03647,9.48498,5.30775,-0.41771,-15.92055,-2.38907,6.15898,-4.14093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
196,2025-07-18,20:23:08.77,2,4,"Thompson, Ross",1000103401,Right,SCH_BOO,"Brannen, Cole",669447,Left,GAT_GRI,Undefined,6,Bottom,1,1,2,Undefined,Sinker,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,91.25324,-2.543231,-3.6687,1839.691753,220.149912,1:15,5.40522,2.21049,6.17896,-19.01178,14.1093,11.05568,,1.46583,-0.26094,83.96829,-6.122447,-1.678588,0.414213,,,,,,,,,,,,-6.69205,8.2817,-1.9384,50,5.2027,8.034,-132.3527,-6.47065,-11.9459,26.56536,-17.3905,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,ee47d3c0-643e-11f0-b8c1-3d0ab3898546,90.99777,,,7.28495,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:23:08.77,2025-07-18T20:23:08.7770000-05:00,2025-07-19T01:23:08.7770000Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,766d5519-67b8-4f4e-b658-141f6353aa3c,54.32334,-133.21764,13.28268,5.40416,-5.90444,-8.69525,-2.20631,8.42294,-5.97295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.50498,2.925109,1.978112,0.946997,0.45292,1.36178,0.28888,1.64833,5.42038,-2.98017,73.79265,4.03681,-50.99817,1.70504,80.96239,-5.08304,5.44497,10.14513,-12.26914,-3.06427,-56.7102,6.3936,High,High,High,,,High,High,High
197,2025-07-18,20:23:37.43,3,1,"Thompson, Ross",1000103401,Right,SCH_BOO,"Alvarez, Jose",672905,Right,GAT_GRI,Undefined,6,Bottom,2,0,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.35629,-2.527969,-2.556221,1837.82559,235.690124,1:45,5.37637,2.09028,6.23858,-22.5623,11.09536,14.76851,,1.16036,0.96138,83.22257,-6.749427,0.111607,0.417555,,,,,,,,,,,,-8.3517,6.74044,-1.90677,50,5.17636,5.26345,-131.20647,-6.50571,-14.63604,26.38152,-20.36167,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,ff6deef0-643e-11f0-b8c1-3d0ab3898546,90.2695,,,7.13372,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:23:37.43,2025-07-18T20:23:37.4365696-05:00,2025-07-19T01:23:37.4365696Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,af4eeb1a-8d27-4d47-ab28-deafc28b52cb,54.26406,-132.06106,13.19076,5.37642,-5.84613,-10.18083,-2.08494,5.73757,-7.31802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
198,2025-07-18,20:23:52.12,3,2,"Thompson, Ross",1000103401,Right,SCH_BOO,"Alvarez, Jose",672905,Right,GAT_GRI,Undefined,6,Bottom,2,1,0,Undefined,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,79.06639,-0.147767,-2.525592,2089.767249,55.465103,7:45,5.15247,2.35968,6.02956,-44.07979,0.39323,-1.4215,,1.34218,-0.0993,72.80589,-8.262628,-2.781368,0.479976,,,,,,,,,,,,0.02902,0.57634,-2.16129,50,5.11663,5.11625,-114.85165,-1.64554,0.0387,21.52376,-31.40519,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,08214240-643f-11f0-b8c1-3d0ab3898546,78.52982,,,6.2605,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:23:52.12,2025-07-18T20:23:52.1251328-05:00,2025-07-19T01:23:52.1251328Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,7668a947-19eb-422b-bc63-d8c409b70798,54.47395,-115.68705,10.76188,5.15684,-0.42661,-15.7026,-2.35984,5.11475,0.01935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
199,2025-07-18,20:24:21.63,3,3,"Thompson, Ross",1000103401,Right,SCH_BOO,"Alvarez, Jose",672905,Right,GAT_GRI,Undefined,6,Bottom,2,1,1,Undefined,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.61013,-2.33884,-2.28195,2002.070472,222.276373,1:30,5.41432,2.05201,6.35916,-17.1817,16.4332,13.9215,,1.82701,1.11079,82.53563,-5.62685,0.237537,0.417289,,,,,,,,,,,,-7.96284,9.59847,-1.89303,50,5.23655,4.68803,-131.52282,-5.84838,-13.8735,29.28497,-15.45086,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,19b56180-643f-11f0-b8c1-3d0ab3898546,90.32687,,,8.0745,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:24:21.63,2025-07-18T20:24:21.6326656-05:00,2025-07-19T01:24:21.6326656Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,0d065e81-0ca0-43b6-9892-e46eca07b103,54.14266,-132.44201,14.64249,5.41251,-5.36341,-7.72543,-2.04701,5.12349,-6.93675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
200,2025-07-18,20:24:42.70,3,4,"Thompson, Ross",1000103401,Right,SCH_BOO,"Alvarez, Jose",672905,Right,GAT_GRI,Undefined,6,Bottom,2,1,2,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.1305,-2.864309,-4.023606,2012.966638,213.96485,1:15,5.38155,1.93407,6.27231,-16.69426,16.72442,10.51894,,1.34106,-0.90476,83.12049,-6.050782,-2.128608,0.416069,,,,,,,,,,,,-6.59953,9.83127,-1.64092,50,5.16074,8.84991,-131.97941,-7.08253,-11.61131,28.74315,-14.87682,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,264d4200-643f-11f0-b8c1-3d0ab3898546,90.5917,,,8.01001,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:24:42.70,2025-07-18T20:24:42.7082752-05:00,2025-07-19T01:24:42.7082752Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,d46e86cb-b422-4c63-a14e-8d81e9fd8aad,54.22823,-132.89707,14.37158,5.37927,-6.60757,-7.43841,-1.92938,9.22062,-5.80565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
201,2025-07-18,20:25:04.06,3,5,"Thompson, Ross",1000103401,Right,SCH_BOO,"Alvarez, Jose",672905,Right,GAT_GRI,Undefined,6,Bottom,2,2,2,Undefined,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,90.20641,-1.302824,-2.731453,1971.499078,224.542485,1:30,5.39923,2.19915,6.36037,-21.08631,12.41965,11.25473,,2.44141,0.62125,83.10013,-5.27614,-0.695645,0.416613,97.57328,-2.972522,-7.501435,,,,,30.14855,29.21277,-8.307602,0.205945,-6.60099,7.12083,-2.00639,50,5.29473,5.81553,-131.10753,-3.6171,-11.57399,25.81226,-19.68862,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,33015d10-643f-11f0-b8c1-3d0ab3898546,90.47356,2.48168,,7.10628,,,,1.50218,2.48168,-0.61727,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:25:04.06,2025-07-18T20:25:04.0609792-05:00,2025-07-19T01:25:04.0609792Z,GroundBall,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,e1683529-a4c2-4cc0-bf5a-c384895c2afc,54.14255,-131.92059,12.90613,5.39889,-2.99693,-9.84431,-2.19532,6.1801,-5.78699,1.458833,1.50326,141.62226,-19.77011,,,,,,,2.483,-7.50563,-22.12814,,,,,,,-0.6174,-18.64986,2.41132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
202,2025-07-18,20:27:33.13,1,1,"Hickey, Matt",806277,Right,GAT_GRI,"Kuchinski, Sam",808452,Right,SCH_BOO,Undefined,7,Top,0,0,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.17642,2.668449,-4.175183,2358.616265,278.586339,3:15,4.3344,3.03012,5.93874,-40.20108,-0.82114,15.20922,Sinker,3.46823,0.41734,76.2032,-4.793248,-1.454342,0.451657,,,,,,,,,,,,-9.07686,-0.80311,-2.70457,50,4.52602,8.34163,-123.09993,4.36763,-13.66052,28.81373,-33.38271,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,8bc89120-643f-11f0-b8c1-3d0ab3898546,83.45362,,,8.97323,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:27:33.13,2025-07-18T20:27:33.1312128-05:00,2025-07-19T01:27:33.1312128Z,,v3,,,,"Alvarez, Jose",672905,Right,GAT_GRI,0018311d-04ba-4a18-9301-5b8e426a710f,54.55967,-124.16262,14.40687,4.34223,5.59883,-16.69136,-3.02151,8.84545,-6.83026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
203,2025-07-18,20:27:46.79,1,2,"Hickey, Matt",806277,Right,GAT_GRI,"Kuchinski, Sam",808452,Right,SCH_BOO,Undefined,7,Top,0,1,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,86.36979,0.615154,-2.914236,2393.555743,267.548626,3:00,4.23924,3.0128,6.08105,-35.54931,2.0987,18.20887,Sinker,1.84671,1.83156,78.1199,-6.002002,0.363425,0.441614,,,,,,,,,,,,-10.31867,1.26122,-2.79699,50,4.26811,5.6461,-125.28153,0.16888,-16.18433,28.41268,-30.19591,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,94026eb0-643f-11f0-b8c1-3d0ab3898546,85.35161,,,8.24989,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:27:46.79,2025-07-18T20:27:46.7984896-05:00,2025-07-19T01:27:46.7984896Z,,v3,,,,"Alvarez, Jose",672905,Right,GAT_GRI,86af3ce8-965d-4c88-9312-b0c57d9e6eb4,54.42065,-126.28012,14.20634,4.24352,1.23014,-15.09796,-3.00543,6.21491,-8.09217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
204,2025-07-18,20:28:03.77,1,3,"Hickey, Matt",806277,Right,GAT_GRI,"Kuchinski, Sam",808452,Right,SCH_BOO,Undefined,7,Top,0,2,0,Undefined,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,86.73345,0.908144,-3.23031,2398.077935,283.481103,3:30,4.22755,3.13483,5.95427,-40.02518,-1.98528,14.47839,Sinker,1.73578,1.34228,77.47916,-6.523363,-0.631349,0.443906,,,,,,,,,,,,-8.57138,-0.92417,-2.88588,50,4.27775,6.48323,-125.56165,0.60442,-13.31924,31.73381,-33.61016,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,9e2111d0-643f-11f0-b8c1-3d0ab3898546,84.91083,,,9.25429,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:28:03.77,2025-07-18T20:28:03.7707264-05:00,2025-07-19T01:28:03.7707264Z,,v3,,,,"Alvarez, Jose",672905,Right,GAT_GRI,018f139b-fc1c-43df-8b3e-f53d1aaae189,54.54544,-126.70524,15.8669,4.23414,1.81562,-16.80508,-3.12816,6.96321,-6.65962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
205,2025-07-18,20:28:21.55,1,4,"Hickey, Matt",806277,Right,GAT_GRI,"Kuchinski, Sam",808452,Right,SCH_BOO,Undefined,7,Top,0,2,1,Undefined,Sinker,InPlay,Undefined,GroundBall,Single,0,0,,89.46752,0.145956,-4.473194,2419.236398,269.995109,3:00,4.35496,2.95408,6.03501,-34.05817,1.27717,17.50158,Sinker,1.65235,0.26181,80.67889,-6.181774,-1.333389,0.427835,93.21881,-23.708919,2.766478,,,,,4.0346,4.0346,-0.999329,0.028204,-10.41898,0.98906,-2.61338,50,4.34818,9.39035,-129.50931,-0.85578,-17.43303,30.79323,-30.51915,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,a8bb9bb0-643f-11f0-b8c1-3d0ab3898546,88.10047,1.5524,,8.78863,,,,0.50312,1.5524,-0.24098,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:28:21.55,2025-07-18T20:28:21.5561728-05:00,2025-07-19T01:28:21.5561728Z,GroundBall,v3,,,,"Alvarez, Jose",672905,Right,GAT_GRI,39808edb-e146-4a27-bbd5-2e712069b496,54.46589,-130.56684,15.39662,4.35957,0.19234,-15.25957,-2.94615,9.98906,-8.71652,,0.50242,125.18971,,,,,,,,1.55271,-55.04184,,,,,,,,-0.24102,6.04938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
206,2025-07-18,20:28:57.79,2,1,"Hickey, Matt",806277,Right,GAT_GRI,"Craig, Alec",691468,Left,SCH_BOO,Undefined,7,Top,0,0,0,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.93843,1.732396,-2.567385,2329.505753,23.109548,6:45,5.62931,2.44417,5.87005,-49.557,-4.7924,-2.60961,Slider,3.11091,-0.15976,72.74537,-7.35162,-3.035032,0.481547,,,,,,,,,,,,0.64154,-2.47768,-2.23466,50,5.74109,5.2378,-114.62389,1.8617,0.85632,20.53288,-35.48129,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,be3f6bb0-643f-11f0-b8c1-3d0ab3898546,78.27363,,,6.19306,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:28:57.79,2025-07-18T20:28:57.7982976-05:00,2025-07-19T01:28:57.7982976Z,,v3,,,,"Alvarez, Jose",672905,Right,GAT_GRI,edc29860-f791-4b15-8ff1-5e3a0f3e1f8b,54.63308,-115.45085,10.26644,5.63733,3.29069,-17.74064,-2.44491,5.20331,0.42816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
207,2025-07-18,20:29:12.86,2,2,"Hickey, Matt",806277,Right,GAT_GRI,"Craig, Alec",691468,Left,SCH_BOO,Undefined,7,Top,0,0,1,Undefined,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.03806,-0.530217,-2.631085,1643.172116,244.718074,2:15,5.35906,2.51097,5.81418,-33.91029,5.96603,9.85497,Changeup,2.03963,0.8839,76.70943,-6.804501,-0.865464,0.454495,,,,,,,,,,,,-5.78622,3.6013,-2.30109,50,5.29552,5.20348,-121.91891,-2.25427,-8.66926,24.99521,-26.77834,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,c755eda0-643f-11f0-b8c1-3d0ab3898546,82.9326,,,7.32863,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:29:12.86,2025-07-18T20:29:12.8639488-05:00,2025-07-19T01:29:12.8639488Z,,v3,,,,"Alvarez, Jose",672905,Right,GAT_GRI,08ec0aa0-7d01-46bd-9d5a-671fadfb534c,54.68627,-122.87592,12.49761,5.3622,-1.22899,-13.38917,-2.50667,5.5354,-4.33463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
208,2025-07-18,20:29:34.82,2,3,"Hickey, Matt",806277,Right,GAT_GRI,"Craig, Alec",691468,Left,SCH_BOO,Undefined,7,Top,0,0,2,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.7461,-2.686289,-4.984254,2476.898705,192.740171,12:30,5.74341,2.07483,6.10864,-15.20946,18.71603,3.98374,Fastball,1.98057,-2.214,82.94927,-5.589677,-4.271215,0.419213,,,,,,,,,,,,-3.50028,10.81516,-1.69326,50,5.52833,11.29279,-131.29893,-6.6113,-6.10205,28.1504,-13.31986,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,d462d710-643f-11f0-b8c1-3d0ab3898546,89.91247,,,7.79683,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:29:34.82,2025-07-18T20:29:34.8206080-05:00,2025-07-19T01:29:34.8206080Z,,v3,,,,"Alvarez, Jose",672905,Right,GAT_GRI,da0ad2bb-d238-4b43-aa5d-86c1c5d78294,54.39453,-132.23775,14.0752,5.74141,-6.16708,-6.65993,-2.07328,11.4963,-3.05102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
209,2025-07-18,20:30:01.03,2,4,"Hickey, Matt",806277,Right,GAT_GRI,"Craig, Alec",691468,Left,SCH_BOO,Undefined,7,Top,0,1,2,Undefined,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,91.29044,-1.277012,-3.223472,2415.818464,204.327193,12:45,5.68332,2.22816,5.81741,-16.36643,17.49749,7.39725,Fastball,3.12997,-0.15583,82.92635,-4.396433,-1.900895,0.418832,,,,,,,,,,,,-4.68536,9.61504,-1.96821,50,5.56887,7.11987,-132.29658,-3.43863,-8.26523,29.45015,-15.2126,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,e3e8fde0-643f-11f0-b8c1-3d0ab3898546,89.99415,,,8.36409,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:30:01.03,2025-07-18T20:30:01.0351616-05:00,2025-07-19T01:30:01.0351616Z,,v3,,,,"Alvarez, Jose",672905,Right,GAT_GRI,5e6d1ad5-fba5-4844-a3d4-072d7a5e7392,54.68116,-133.33457,14.72508,5.68061,-2.90246,-7.6063,-2.22429,7.41118,-4.13261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
210,2025-07-18,20:30:27.46,3,1,"Hickey, Matt",806277,Right,GAT_GRI,"Gould, Michael",10034549,Right,SCH_BOO,Undefined,7,Top,1,0,0,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.57442,1.57473,-2.473849,2229.813419,47.203115,7:30,4.67383,2.94233,5.69295,-48.19365,-3.89484,-5.60225,Slider,2.12708,0.16843,73.41256,-7.230292,-3.474341,0.479035,,,,,,,,,,,,2.19303,-2.00685,-2.73069,50,4.77604,5.20669,-115.54816,1.57196,2.97755,20.66989,-34.89881,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,f3d42810-643f-11f0-b8c1-3d0ab3898546,78.68408,,,6.16186,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:30:27.46,2025-07-18T20:30:27.4672640-05:00,2025-07-19T01:30:27.4672640Z,,v3,,,,"Alvarez, Jose",672905,Right,GAT_GRI,d92b7508-2331-4c9a-a122-a0d6cf995f23,54.81056,-116.40552,10.33494,4.68082,3.01951,-17.4494,-2.94409,5.08319,1.48877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
211,2025-07-18,20:30:43.17,3,2,"Hickey, Matt",806277,Right,GAT_GRI,"Gould, Michael",10034549,Right,SCH_BOO,Undefined,7,Top,1,0,1,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.40091,-2.221151,-3.623277,2447.145907,197.722413,12:30,5.73176,2.14413,5.64279,-17.81584,16.18765,4.81359,Fastball,2.16987,-0.8393,83.30415,-5.574814,-2.766057,0.419694,,,,,,,,,,,,-3.47855,9.18186,-1.83912,50,5.53147,8.16514,-132.34395,-5.71782,-6.15172,29.00283,-15.93629,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,fd1ed960-643f-11f0-b8c1-3d0ab3898546,89.80928,,,8.09675,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:30:43.17,2025-07-18T20:30:43.1708672-05:00,2025-07-19T01:30:43.1708672Z,,v3,,,,"Alvarez, Jose",672905,Right,GAT_GRI,9da6ad09-b30b-477d-811f-0a4a4bd1a797,54.85717,-133.40414,14.50142,5.72984,-5.13527,-7.96814,-2.1417,8.39002,-3.07586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
